careinternational-03680f7eb3933f573227206c8d15be3c,"Towards healthier homes in humanitarian settings","This report contains the proceedings of a Multi-sectoral Shelter and Health Learning Day hosted by the ‘Self-recovery from Humanitarian Crisis’ research group. The report, which includes summaries of 20 presentations by humanitarian and development experts, explores how shelter support for housing r...",2020-08-01,f,"Care International",UK,"think tank",,"Human activities|Health|WASH|Randomized controlled trial|Internally displaced person|Air pollution|Public health|Non-communicable disease|Evidence-based medicine|World Health Organization|Sustainability|Research|Mental disorder|Risk|Disease|Evaluation|Sanitation|Institute for Health Metrics and Evaluation|Recovery approach|Pneumonia|Forced displacement|Epidemiology|Sustainable Development Goals|Refugee|Malnutrition|Climate change mitigation|Poverty|Disability-adjusted life year|Disease burden|Sphere (organization)|Psychological resilience|Learning|Psychosocial|Cardiovascular disease|Community|Particulates|Global warming|Urbanization|Child mortality|Crisis|Psychological trauma|Health sciences|Pollution|Humanitarianism|Hygiene|Impact evaluation|Diarrhea|Sustainable energy|Stress (biology)|Natural disaster|Expert|Malaria|Humanitarian aid|Education|Urban heat island|Emergency|Community health|Qualitative research|Public sphere|Ventilation (architecture)|Policy|Indoor air quality|Psychology|Developing country|Carbon emission trading|Built environment|Branches of science|Slum|Mortality rate|Hazard|Clinical trial|Well-being|Medicine"
carnegieuktrust-319ed2b9b34c025f4ecb4247921aaec4,"The Enabling State: Where are we now? Review of policy developments 2013-2018 Full Report","An Enabling State is one that seeks to address stubborn inequalities of outcome and gives people and communities more control over the public services they receive to improve their own wellbeing. Analysing the evidence from across the four UK jurisdictions and over 180 sources, our new comprehensive report, The Enabling State: Where are we now? … Continued",2019-01-01,f,"Carnegie UK Trust",UK,"think tank",,"Social impact bond|Troubled Families|Work Programme|Combined authority|National Health Service|Government|Politics|Human activities|Public sphere|United Kingdom|Economy|Payment by Results|Culture|Carnegie United Kingdom Trust|Risk|Public health|Health|Employment|Devolution"
carnegieuktrust-3723a77a0e828eb815c4a0504736ccc5,"Payday Denied: Exploring the lived experience of declined payday loan applicants","With the decline of the UK payday loans industry, where can people who previously used these high cost loans now access money? This research, undertaken by Coventry University and Toynbee Hall on behalf of the Carnegie UK Trust and Barrow Cadbury explores the answers, based on 80 interviews with borrowers around the UK.",2018-01-01,f,"Carnegie UK Trust",UK,"think tank",,"Payday loan|Loan|Credit|Credit card|Debt|Annual percentage rate|Interest|Money|Economy|Finance|Financial services|Credit score|Credit risk|Credit history|Banking|Bank|Liability (financial accounting)|Mortgage loan|Service industries|Poverty|Research|Subprime lending"
cccresearch-a2d7add5a8efcca92a0e8b92cec85817,"Townscapes: Scotland",,2019-10-30,f,"Centre on Constitutional Change",UK,"think tank","university affiliated","Human activities|Scotland|United Kingdom|Scottish National Party|Census|Glasgow|Poverty|Scottish Government|Health|2017 United Kingdom general election|Office for National Statistics|Economic inequality|Tax|Urban area|Edinburgh|Ordnance Survey|Wales|Human settlement|Population|Statistics|Health care|Policy|Sustainability|Unemployment|Economy|Irvine, North Ayrshire"
ccpaca-2ac21b4444bccad0e28e710f6172ef89,"Negotiating Tensions in Long-Term Residential Care","This book is about the tensions in long-term residential care. By&amp;nbsp;tensions, we mean ideas, approaches, practices, programs, interests&amp;nbsp;and communities that have conflicting demands and/or con",2018-05-16,f,"Canadian Centre for Policy Alternatives",Canada,"think tank",,"Employment|Nursing home care|Health care|Business|Sexism|Nursing|Gender|Mentorship|Licensed practical nurse|Risk|Immigration|Family|Corporation|Racism|Research|Registered nurse|Care work|Race (human categorization)|Culture|Ethnography|Food|Kitchen|Human activities|Hospital|Residential care|Safety|Apprenticeship|Long-term care|Investment|Management|Labour economics|Violence|Nonprofit organization|Restaurant|Norway|Market (economics)|Gender role|Kashrut|Evidence-based medicine|Health|Sweden|United States|Welfare|Canada|Ownership|Division of labour|Outsourcing|Economy|Training|Time|Tax|Ageing|Urinary incontinence|Judaism|Medication"
cdc-1e93f34e88adde2a3e480eb11dd13082,"Toxicological profile for DDT, DDE, and DDD","Preface -- -- 1. Public Health Statement -- 1.1 What is this substance? -- 1.2 What happens to it when it enters the environment? -- 1.3 How might I be exposed to it? -- 1.4 How can it enter and leave my body? -- 1.5 How can it affect my health? -- 1.6 How can it affect children? -- 1.7 How can families reduce the risk of exposure? -- 1.8 Is there a medical test to determine whether I have been exposed to it? -- 1.9 What recommendations has the federal government made to protect human health? -- 1.10 Where can I get more information? -- -- 2. Relevance to Public Health -- 2.1 Background and environmental exposures in the United States -- 2.2 Summary of health effects -- 2.3 Minimal risk levels (MRLS) -- -- 3. Health Effects -- 3.1 Introduction -- 3.2 Discussion of health effects by route of exposure -- 3.3 Genotoxicity -- 3.4 Health effects in wildlife potentially relevant to human health -- 3.5 Toxicokinetics -- 3.5 Mechanisms of action -- 3.6 Toxicities mediated through the neuroendocrine axis -- 3.7 Children's susceptibility -- 3.8 Biomarkers of exposure and effect -- 3.9 Interactions with other chemicals -- 3.10 Populations that are unusually susceptible -- 3.11 Methods for reducing toxic effects -- 3.12 Adequacy of the database -- -- 4. Chemical and Physical Information -- 4.1 Chemical identity -- 4.2 Physical and chemical properties -- -- 5. Production, Import, Use, and Disposal -- 5.1 Production -- 5.2 Import/Export -- 5.3 Use -- 5.4 Disposal -- -- 6. Potential for Human Exposure -- 6.1 Overview -- 6.2 Releases to the environment -- 6.3 Environmental fate -- 6.4 Levels monitored or estimated in the environment -- 6.5 General population and occupational exposure -- 6.6 Exposures of children -- 6.7 Populations with potentially high exposure -- 6.8 Adequacy of the database -- -- 7. Analytical Methods -- 7.1 Biological materials -- 7.2 Environmental samples -- 7.3 Adequacy of the database -- -- 8. Regulations and Advisories -- -- 9. References -- -- 10. Glossary -- -- Appendix A. ATSDR minimal risk level worksheets -- -- Appendix B. User's guide -- -- Appendix C. Acronyms, abbreviations, and symbols -- -- Appendix D. Health effects in wildlife potentially relevant to human health -- -- Appendix E. Index ""Prepared by Syracuse Research Corporation under contract no. 205-1999-00024; prepared for U.S. Dept. of Health and Human Services, Public Health Service, Agency for Toxic Substances and Disease Registry."" Chemical manager(s)/authors(s): Obaid Faroon, M. Olivia Harris, Fernando Llados, Steven Swarts, Gloria Sage, Mario Citra, Daniel Gefell",2001-06-06,f,"Centers for Disease Control and Prevention (CDC)",USA,government,"healthcare agency","Agency for Toxic Substances and Disease Registry|DDT|Superfund|Toxicity|Estrogen|Health|Medical specialties|National Institute for Occupational Safety and Health|Physiologically based pharmacokinetic modelling|Pesticide|Xenoestrogen|Biomonitoring|Pregnancy|Soil|Cancer|Occupational safety and health|Testosterone|Health sciences|Estradiol|Flavonoid|Hormone|Medicine|Toxicology|Biology|Preterm birth|Endocrine disruptor|Median lethal dose|Dichlorodiphenyldichloroethylene|Muscarinic acetylcholine receptor"
cdc-3e53fbeb5ea45d0ebca67e24d4cf394e,"Toxicological profile for dichlorvos","Prepared by: Research Triangle Institute under contract no. 205-93-0606. Bibliographical references: p. 179-198.",1997-09-01,f,"Centers for Disease Control and Prevention (CDC)",USA,government,"healthcare agency","Physiologically based pharmacokinetic modelling|Acetylcholine|Agency for Toxic Substances and Disease Registry|Alanine transaminase|Cholinesterase|Median lethal dose|Aspartate transaminase|Dichlorvos|Toxicity|Biology|Medical specialties|Transaminase|Developmental toxicity|Pharmacokinetics|Fetus|Nervous system|Clinical medicine|Soil|Health|Occupational Safety and Health Administration|Enzyme inhibitor|Cancer|Birth defect|Dose (biochemistry)|Water|Medicine"
cdc-4ca87e761df2cda9c430c708a8aec972,"Health communication science digest searchable archive","To enhance awareness of emerging health communication and marketing scientific knowledge, the Science Team in the Office of the Associate Director for Communication at the Centers for Disease Control and Prevention frequently undertakes an extensive scan of the expert literature. Recent publications with particular relevance for the public health communication community are detailed here. Abstracts and PDF copies of most articles are available through the DOI hyperlink included with each citation. In some cases, however, the DOI hyperlink will not work or the publisher charges for the article. The help of your local library staff may be required in such circumstances to secure access to some publications. The Health Communication Science Digest (HCSD) Archive includes all Health Communication Science Digest issues in a searchable file. You can search HCSD issues based on author names, keywords appearing in article titles, and/or journals. Information about a specific issue, such as month published or issue number, can also be searched. Navigate to individual HCSD issues using the page icons at the bottom of the screen. Alternatively, you can navigate to an individual HCSD issue using the arrows (left and right) on the screen edge. Publication date from document properties. hcsd-earchive.pdf",2018-11-01,f,"Centers for Disease Control and Prevention (CDC)",USA,government,"healthcare agency","Health communication|Health|Science|Centers for Disease Control and Prevention|Communication|Public health|Preventive healthcare|Abstract (summary)|News|Social media|Risk|Health literacy|Behavior|EHealth|Marketing|Social marketing|Expert|Mass media|Denial-of-service attack|Publishing|United States Department of Health and Human Services|Information|Emotion|Tobacco smoking|Disease|Credibility|Fear appeal|Tobacco control|MHealth|Health informatics|Citation|Hyperlink|Digital object identifier|Attitude (psychology)|Advertising|Community|Knowledge|Literacy|Zika fever|Adolescence|Culture|Human activities|Cancer|Reactance (psychology)|Library|Psychological concepts|Research|Relevance|Motivation|Meta-analysis|Audience segmentation|Pharmaceutical industry|Literature|Internet|Persuasion|Opinion|Website|Psychology|Nutrition|Electronic cigarette|PDF|Narrative|Journal of Marketing|Obesity|Experiment|Tobacco|Infection|United States|Cigarette|Influenza|Systematic review|Health sciences|Major depressive disorder|Human papillomavirus infection|Tuberculosis|Cognitive science"
cdc-509757f6da16ffce73c1f6e6b8f0b655,"Toxicological profile for malathion","Prepared by Syracuse Research Corporation under contract no. 205-1999-00024 ; prepared for U.S. Department of Health and Human Services, Public Health Service, Agency for Toxic Substances and Disease Registry. ""A toxicological profile for malathion, Draft for Public Comment was released in September, 2001. This edition supersedes any previously released draft or final profile""--P. iii. Includes bibliographical references (p. 237-278).",2003-09-29,f,"Centers for Disease Control and Prevention (CDC)",USA,government,"healthcare agency","Malathion|Birth defect|Agency for Toxic Substances and Disease Registry|Organophosphate poisoning|Acetylcholine|Organophosphate|Pesticide|Toxicity|Pesticide regulation in the United States|Health|Clinical medicine|Medical specialties|National Institute for Occupational Safety and Health|Cholinesterase|Nerve conduction velocity|Medicine|Physiologically based pharmacokinetic modelling|Health sciences|Occupational safety and health|Median lethal dose|Peripheral neuropathy|United States Environmental Protection Agency|Toxicology|Nerve|Cohort study"
cdc-66ee4d4bff4b1bdd3bae9a269376ddfe,"A Bibliography on point-of-use water disinfection","This bibliography consists of published articles as well as project and/or research reports. It was compiled with assistance from CDC/Safewater. pou_bibliography2006final.pdf",2007-01-24,f,"Centers for Disease Control and Prevention (CDC)",USA,government,"healthcare agency","Solar water disinfection|Drinking water|Diarrhea|Cholera|Hand washing|Water purification|Portable water purification|Hygiene|Potters For Peace|Ultraviolet|Water|Disinfectant|Public health|Sanitation|Cryptosporidium|Biosand filter|Epidemiology|Medical uses of silver|Health sciences|Medical specialties|Health|Preventive healthcare|Sodium hypochlorite|Turbidity|Infection|Liquid dielectrics|Water quality|Water chlorination|Arsenic|HIV/AIDS|Epidemic|Medicine|Hydroxides|Water supply network|Refrigerants|Lubricants|Tropical medicine|Escherichia coli|Transmission (medicine)|Water filter|Medical humanities|Disease"
cdc-7972454c78da20d2e3f9291e9500af82,"Toxicological profile for Di(2-Ethylhexyl)Phthalate : draft for public comment",,2019-12-01,f,"Centers for Disease Control and Prevention (CDC)",USA,government,"healthcare agency","Agency for Toxic Substances and Disease Registry|Health|Medical specialties|Medicine|Superfund|Bis(2-ethylhexyl) phthalate|Health sciences|Clinical medicine|Phthalate|Toxicity|Public health|Toxicology"
cdc-aab5b167cec763775674313966f2e686,"Vital signs : Recent trends in stroke death rates -- United States, 2000–2015","Introduction: The prominent decline in U.S. stroke death rates observed for more than 4 decades has slowed in recent years. CDC examined trends and patterns in recent stroke death rates among U.S. adults aged ≥35 years by age, sex, race/ethnicity, state, and census region. Methods: Trends in the rates of stroke as the underlying cause of death during 2000–2015 were analyzed using data from the National Vital Statistics System. Joinpoint software was used to identify trends in stroke death rates, and the excess number of stroke deaths resulting from unfavorable changes in trends was estimated. Results: Among adults aged ≥35 years, age-standardized stroke death rates declined 38%, from 118.4 per 100,000 persons in 2000 to 73.3 per 100,000 persons in 2015. The annual percent change (APC) in stroke death rates changed from 2000 to 2015, from a 3.4% decrease per year during 2000–2003, to a 6.6% decrease per year during 2003–2006, a 3.1% decrease per year during 2006–2013, and a 2.5% (nonsignificant) increase per year during 2013–2015. The last trend segment indicated a reversal from a decrease to a statistically significant increase among Hispanics (APC = 5.8%) and among persons in the South Census Region (APC = 4.2%). Declines in stroke death rates failed to continue in 38 states, and during 2013–2015, an estimated 32,593 excess stroke deaths might not have occurred if the previous rate of decline could have been sustained. Conclusions and Implications for Public Health Practice: Prior declines in stroke death rates have not continued in recent years, and substantial variations exist in timing and magnitude of change by demographic and geographic characteristics. These findings suggest the importance of strategically identifying opportunities for prevention and intervening in vulnerable populations, especially because effective and underused interventions to prevent stroke incidence and death are known to exist. Key Points: • After more than 4 decades of decline, stroke death rates in the United States have declined more slowly, stalled, or reversed among some subpopulations in recent years. • Trends in stroke death rates reversed in 2013 among Hispanics and in the South Census Region, where significant declines from year to year changed to significant increases during 2013–2015. • Thirty-eight states had an unfavorable change in the rate of decline in stroke death rates during 2000–2015. • An estimated 30,000 excess stroke deaths might have occurred because of the unfavorable changes in the rate of decline in stroke mortality during 2013–2015. • The findings emphasize the importance of continuing surveillance of stroke and strategically identifying disparities in specific risk factors, incidence, and geography that might be driving the unfavorable changes in the rate of decline so that targeted interventions can be implemented to prevent strokes in vulnerable populations. • Additional information is available at https://www.cdc.gov/vitalsigns/. Suggested citation for this article: Yang Q, Tong X, Schieb L, et al. Vital Signs: Recent Trends in Stroke Death Rates — United States, 2000–2015. MMWR Morb Mortal Wkly Rep. ePub: 6 September 2017. DOI: http://dx.doi.org/10.15585/mmwr.mm6635e1.",2017-09-06,f,"Centers for Disease Control and Prevention (CDC)",USA,government,"healthcare agency","Stroke|Race and ethnicity in the United States Census|Preventive healthcare|Death|Mortality rate|Non-Hispanic whites|Obesity|Hypertension|Clinical medicine|Health care|Medical humanities|Environmental social science|Epidemiology|Health|Health sciences|Medical specialties|Medicine|Public health|United States|Diabetes mellitus|Cardiovascular disease|Health policy|Health economics|International Statistical Classification of Diseases and Related Health Problems|Risk|Census|Statistics|Asian Americans|Disease"
cdc-abd9306a74af7ebbf1f783c6cfce19aa,"CDC health disparities and inequalities report--U.S. 2013","Foreword -- Introduction: CDC Health Disparities and Inequalities Report--United States, 2013 -- Social Determinants of Health -- Education and income--United States, 2009 and 2011 -- Access to healthier food retailers--United States, 2011 -- Unemployment--United States, 2006 and 2010 -- -- Environmental Hazards -- Nonfatal work-related injuries and illnesses--United States, 2010 -- Fatal work-related injuries--United States, 2005–2009 -- Residential proximity to major highways--United States, 2010 -- -- Health-Care Access and Preventive Services -- Colorectal cancer incidence and screening--United States, 2008 and 2010 -- Health insurance coverage--United States, 2008 and 2010 -- Seasonal influenza vaccination coverage--United States, 2009–10 and 2010–11 -- -- Behavioral Risk Factors -- Pregnancy and childbirth among females aged 10–19 years--United States, 2007–2010 -- Binge drinking--United States, 2011 -- Cigarette smoking--United States, 2006-2008 and 2009-2010 -- -- Health Outcomes: Morbidity -- Expected years of life free of chronic condition–induced activity limitations--United States, 1999–2008 -- Asthma attacks among persons with current asthma--United States, 2001–2010 -- Diabetes--United States, 2006 and 2010 -- Health-related quality of life--United States, 2006 and 2010 -- HIV infection--United States, 2008 and 2010 -- Obesity--United States, 1999–2010 -- Periodontitis among adults aged ≥30 years--United States, 2009–2010 -- Preterm births--United States, 2006 and 2010 -- Potentially preventable hospitalizations--United States, 2001–2009 -- Prevalence of hypertension and controlled hypertension--United States, 2007–2010 -- Tuberculosis--United States, 1993–2010 -- -- Health Outcomes: Mortality -- Coronary heart disease and stroke deaths--United States, 2009 -- Drug-induced deaths--United States, 1999–2010 -- Homicides--United States, 2007 and 2009 -- Infant deaths--United States, 2005–2008 -- Motor vehicle–related deaths--United States, 2005 and 2009 -- Suicides--United States, 2005–2009 -- Conclusion and future directions: CDC Health Disparities and Inequalities Report--United States, 2013. The MMWR series of publications is published by the Center for Surveillance, Epidemiology, and Laboratory Services, Centers for Disease Control and Prevention (CDC), U.S. Department of Health and Human Services, Atlanta, GA 30333. This supplement is the second CDC Health Disparities and Inequalities Report (CHDIR). The 2011 CHDIR was the first CDC report to assess disparities across a wide range of diseases, behavioral risk factors, environmental exposures, social determinants, and health-care access (CDC. CDC Health Disparities and Inequalities Report--United States, 2011. MMWR 2011;60[Suppl; January 14, 2011]). The 2013 CHDIR provides new data for 19 of the topics published in 2011 and 10 new topics. When data were available and suitable analyses were possible for the topic area, disparities were examined for population characteristics that included race and ethnicity, sex, sexual orientation, age, disability, socioeconomic status, and geographic location. The purpose of this supplement is to raise awareness of differences among groups regarding selected health outcomes and health determinants and to prompt actions to reduce disparities. The findings in this supplement can be used by practitioners in public health, academia and clinical medicine; the media; the general public; policymakers; program managers; and researchers to address disparities and help all persons in the United States live longer, healthier, and more productive lives.",2013-11-13,f,"Centers for Disease Control and Prevention (CDC)",USA,government,"healthcare agency","Race and ethnicity in the United States Census|Occupational safety and health|Health|Health equity|Preventive healthcare|White Americans|Retail|Healthy diet|Unemployment|Errors and residuals|Educational attainment in the United States|Vegetable|Confidence interval|WIC|United States|Health care|Food|Disease|Non-Hispanic whites|Employment|Current Population Survey|Chronic condition|Infant mortality|Life expectancy|Standard error|Southern United States|Poverty|Statistics|Grocery store|Centers for Disease Control and Prevention|Diet (nutrition)|Workforce|Northeastern United States|Socioeconomic status|Supermarket|Social determinants of health|Human activities|Risk|Economic inequality|Health sciences|World Health Organization|Dietary supplement|Weight management|Big-box store|Asthma|Demography of the United States|Public health"
cdc-b1697c3f5c24f69f1c257bd58c02e6e8,"Health communication science digest searchable archive",,2019-08-29,f,"Centers for Disease Control and Prevention (CDC)",USA,government,"healthcare agency","Health communication|Knowledge|Obesity|Emotion|Electronic cigarette|Meta-analysis|Information|Credibility|Marketing|Attitude (psychology)|Adolescence|Hyperlink|Disease|MHealth|Tobacco smoking|Social marketing|Opinion|Fear appeal|Publishing|Behavior|News|United States Department of Health and Human Services|Risk|Social media|Health literacy|Digital object identifier|Abstract (summary)|Public health|Communication|Science|Centers for Disease Control and Prevention|Health|Human activities|Psychological concepts|Social stigma|EHealth|Cigarette|Website|Tobacco control|Communication studies|Citation|Influenza|Cancer|Relevance|Literature|Research|Literacy|Community|Analytics|Audience segmentation|Vaccine hesitancy|Systematic review|Persuasion|Chronic condition|Reactance (psychology)|PDF|Internet|Health care|Advertising|Infection|Major depressive disorder|Zika fever|Social networking service|Tobacco|United States|Medicine|Narrative|Psychophysiology|Health sciences|Pregnancy|Vaccine|Framing (social sciences)"
cdc-c6167102e4c3848183d6a3d59686d1a4,"Health communication science digest searchable archive","The Health Communication Science Digest (HCSD) Archive includes all Health Communication Science Digest issues in a searchable file. Health communication science digest is designed to enhance awareness of emerging health communication and marketing scientific knowledge by providing you easy access to recently published articles and reports with particular relevance for the public health communication community."" Publication date from document properties. hcsd-archive.pdf",2016-06-03,f,"Centers for Disease Control and Prevention (CDC)",USA,government,"healthcare agency","Health communication|Preventive healthcare|Health|Centers for Disease Control and Prevention|Science|Public health|Communication|Social media|Abstract (summary)|Mass media|Health literacy|Publishing|Framing (social sciences)|Social marketing|Risk|Behavior|News|Marketing|Disease|Health informatics|Library|Information|United States Department of Health and Human Services|Denial-of-service attack|Adolescence|HIV/AIDS|EHealth|Digital object identifier|Research|Tobacco control|Knowledge|Reactance (psychology)|Community|Tobacco smoking|Advertising|Literacy|Psychology|Citation|Internet|Cancer|Pre-exposure prophylaxis|Human|Infection|Facebook|Smoking|Hyperlink|Relevance|Zika fever|Cigarette|Human papillomavirus infection|United States|Human activities|Culture|Social network|Attitude (psychology)|Health education|Meta-analysis|Ebola virus disease|Website|Literature|Psychological concepts|Food|PDF|HPV vaccine|Credibility|Influenza|Education|Health care|Cochrane (organisation)|Perception|Opinion|Health promotion|Health sciences|Systematic review|Virus|Agenda-setting theory|2015–16 Zika virus epidemic|Sexually transmitted infection|Health psychology|Public sphere|Tobacco|Vaccine|Evaluation|Self-care|Experiment|Double-click|Magazine|Youth smoking|Public relations|Emotion|Word-of-mouth marketing|Nutrition|Reproductive health|Journal of Marketing|Marketing research|Motivation|Vaccine controversies|Breast cancer|Medicine|Electronic cigarette|Decision-making|Mental disorder"
cdc-ef45a6707cbc67c6f1445d8d651e002c,"Trends in the use of complementary health approaches among adults : United States, 2002–2012","Objective: This report presents national estimates of the use of complementary health approaches among adults in the United States across three time points. Trends in the use of selected complementary health approaches are compared for 2002, 2007, and 2012, and differences by selected demographic characteristics are also examined. Methods: Combined data from 88,962 adults aged 18 and over collected as part of the 2002, 2007, and 2012 National Health Interview Survey were analyzed for this report. Sample data were weighted to produce national estimates that are representative of the civilian noninstitutionalized U.S. adult population. Differences between percentages were evaluated using two-sided significance tests at the 0.05 level. Results: Although the use of individual approaches varied across the three time points, nonvitamin, nonmineral dietary supplements remained the most popular complementary health approach used. The use of yoga, tai chi, and qi gong increased linearly across the three time points; among these three approaches, yoga accounted for approximately 80% of the prevalence. The use of any complementary health approach also differed by selected sociodemographic characteristics. The most notable observed differences in use were by age and Hispanic or Latino origin and race. Suggested citation: Clarke TC, Black LI, Stussman BJ, et al. Trends in the use of complementary health approaches among adults: United States, 2002–2012. National health statistics reports; no 79. Hyattsville, MD: National Center for Health Statistics. 2015. CS253729",2015-02-04,f,"Centers for Disease Control and Prevention (CDC)",USA,government,"healthcare agency","National Health Interview Survey|Race and ethnicity in the United States Census|Meditation|Relaxation (psychology)|Dietary supplement|National Center for Health Statistics|Health|Chiropractic|Regression analysis|Alternative medicine|Errors and residuals|Linear trend estimation|Health care|Variance|Sampling (statistics)|Mindfulness|Medicine|Educational attainment in the United States|Naturopathy|Standard error|Qigong|Hypnosis"
cdhowe-6264159149869c18b42de03b96e0ee1c,"A Question of Priorities: Ministerial Mandate Letters for Incoming Ministers of the Federal Government",,2019-11-07,f,"C.D. Howe Institute",Canada,"think tank",,"Tax|Employment|Indigenous peoples in Canada|Health care|Canada|Carbon pricing in Canada|Fiscal policy|Poverty|Unemployment benefits|Greenhouse gas|Economics|Immigration|Competition (companies)|Parental leave|Money laundering|Canadian Radio-television and Telecommunications Commission|Health policy|Economic development|Natural gas|Charitable organization|Welfare|Agriculture|Insurance|Equalization payments|Retirement|Innovation, Science and Economic Development Canada|Economic growth|Supply management (Canada)|Pension|Finance|Canadian content|National security|Public sphere|Government|Human activities|Economy|Canadian Indian residential school system|National Energy Board|Politics|Carbon price|Registered retirement savings plan|Public–private partnership|Innovation|Military|C. D. Howe|Strike action|Climate change mitigation|Business|Trade union|Public policy|Competition|Income tax|United States federal budget|Sustainability|Trade|Risk|Food|Canada Revenue Agency|Ministry of Finance (Chile)|Productivity|Mortgage loan|Canada Mortgage and Housing Corporation|Pipeline transport|Government of Canada|Value-added tax|Market (economics)|Greenhouse Gas Pollution Pricing Act|Medication|World Trade Organization|Association of Southeast Asian Nations|Government budget balance|Poverty reduction|Truth and Reconciliation Commission of Canada|Investment|Workforce development|TC Energy|United States|Province"
cdhowe-d241c173013da4b53733cf6c84a7e327,"A Better Flight Path: How Ottawa can Cash In on Airports and Benefit Travellers",,2017-02-08,f,"C.D. Howe Institute",Canada,"think tank",,"Debt|Earnings before interest, taxes, depreciation, and amortization|Tax|Equity (finance)|Investor|Finance|Valuation (finance)|Airport|Investment|Revenue|Initial public offering|Market (economics)|Economy|Business|Competition|Financial economics|Insurance|Rate of return|Airline|Money|Interest|Hydro One|Institutional investor|Transport|Ownership|Enterprise value|Transport Canada|Free cash flow|Canada|Bond (finance)|Yield (finance)|Microeconomics|Nonprofit organization"
cdhowe-d49a2803d804f73e22d6f59fe883d0c5,"Full Throttle: Reforming Canada’s Aviation Policy",,2014-01-22,f,"C.D. Howe Institute",Canada,"think tank",,"Economy|Airline|Tax|Airline hub|Present value|Debt|Break-even (economics)|Airport|Discounting|Monopoly|Revenue|Price-cap regulation|Air Canada|Competition|Canada|Book value|Transport|Human activities|Finance|Business|Expense|Lease|Cost of capital|Billy Bishop Toronto City Airport|Net present value|Interest rate|Stock|Interest|Open skies|Transport Canada|United States|Renting|Economics|Privatization|Income tax|Equity (finance)|Aviation|Price|PortsToronto|Fuel tax|Market (economics)|Official bilingualism in Canada|Investment|Depreciation|Corporate tax"
cdhowe-e2c15fe9b1a1ed2246d32601bed76200,"Benjamin Dachis – Ministerial Mandate Letter: Ministers of Transport and Infrastructure",,2019-11-01,f,"C.D. Howe Institute",Canada,"think tank",,"Public–private partnership|Infrastructure|Tax|Investment|Economy|Finance|Government|Human activities|Politics|Business|Investor|Economies|Government finances|Risk|Government spending"
cdricambodia-a6fe84f44fa3fb9f5c5aca93049d4b29,"(64) POVERTY AND ENVIRONMENT LINKS: The Case of Rural Cambodia (pdf 267KB in English) TONG Kimsun and SRY Bopharath (November 2011) Working Paper 64 in English, 30 pp.",,2011-12-01,f,"Cambodia Development Resource Institute",Cambodia,"think tank",,"Economy|Poverty|Cambodia|Climate change adaptation|Mekong|Deforestation|Tonlé Sap|Agriculture|Unemployment|Air pollution|Sanitation|Flood|Drinking water|Climate change mitigation|Employment|Greenhouse gas|Water|Subsidy|Soil|Drought|Clean Development Mechanism|Poverty threshold|Environmental degradation|Microfinance|Pollution|Economic growth|Risk management|International development|Micro-enterprise|Human activities|Economics|Natural environment|Food|Infant mortality|Developing country|Sustainability|Rural poverty|Food security|Health|Cash transfers|Environmental policy|Poverty reduction|Water pollution|Insurance|Sihanoukville (city)|Welfare|Rice|Natural resource|Research|Labour economics|Natural disaster|Bassac River|Market (economics)"
ceibal-0a6902ad36dd8601867d429f0c0f11bb,"Exploring Training to Use Technology Enhanced Learning in a Uruguayan School of Primary Teachers",,2018-03-09,f,"Fundación Ceibal",Uruguay,"think tank",,"Ceibal project|Educational technology|Teacher|Education|Research|Teaching method|Learning|Curriculum|Motivation|Teacher education|Attitude (psychology)|School|Technology|Mentorship|Computer science|Sampling (statistics)|One Laptop per Child|Case study|Qualitative research|Literacy|Cognition|Human activities|Culture|Psychological concepts|Psychology|Behavior modification|Pedagogy|Student-centred learning|Data analysis|Training|Information technology|Communication|Digital divide|Reason|Epistemology|Knowledge|Data|Digital native|Perception|Cognitive science|Interview|Internet|Social exclusion"
centerforamericanprogress-32d4c8044fb315187127318bbe98fae6,"Report of the Commission on Inclusive Prosperity - Center for American Progress","Nations need to ensure both that economic growth takes place and that it is broadly shared. Nations succeed when their middle class is secure in the expectation that those willing to work are able to work and that standards of living will increase.",2015-01-15,f,"Center for American Progress",USA,"think tank",,"Economic inequality|Employment|Tax|Unemployment|Austerity|Economic growth|Globalization|Minimum wage|Innovation|Fiscal policy|Financial crisis of 2007–2008|Productivity|Gross domestic product|Deflation|Economic stagnation|Deficit spending|Sustainability|Recession|Poverty|Labour economics|Economics|United States|Economy|Aggregate demand|Household income in the United States|Trade union|Full employment|Income|Welfare|Social mobility|Executive compensation|Wealth|Progressive tax|Investment|Great Recession|Interest|Supply-side economics|Tax rate|Human activities|Business|Finance|International Monetary Fund|Corporate tax in the United States|Technology|Debt|Interest rate|Income inequality in the United States|Human capital|Demand|Macroeconomics|Workforce|Gini coefficient|Family|Market (economics)|Government spending|Stephen Machin|Education|Quantitative easing|Capitalism|Stock|Zero-hour contract|Economic bubble|Youth unemployment|Competition|Central bank|Culture|Stepped-up basis|Middle class|Salary|Incentive|Temporary work|Corporate tax|Valuation (finance)|Secular stagnation theory|Offshoring|Inflation|Eurozone|Investor|Collective bargaining|OECD|Deleveraging|Income distribution|Government debt|Politics|Thomas Piketty|Democracy|Capital (economics)"
